Q12907	LMAN2_HUMAN	10960
Q12908	NTCP2_HUMAN	6555
Q12912	IRAG2_HUMAN	4033
Q12913	PTPRJ_HUMAN	5795
Q12918	KLRB1_HUMAN	3820
Q12923	PTN13_HUMAN	5783
Q12929	EPS8_HUMAN	2059
Q12931	TRAP1_HUMAN	10131
Q12933	TRAF2_HUMAN	7186
Q12934	BFSP1_HUMAN	631
Q12946	FOXF1_HUMAN	2294
Q12947	FOXF2_HUMAN	2295
Q12948	FOXC1_HUMAN	2296
Q12951	FOXI1_HUMAN	2299
Q12952	FOXL1_HUMAN	2300
Q12955	ANK3_HUMAN	288
Q12959	DLG1_HUMAN	1739
Q12962	TAF10_HUMAN	6881
Q12965	MYO1E_HUMAN	4643
Q12967	GNDS_HUMAN	5900
Q12968	NFAC3_HUMAN	4775
Q12972	PP1R8_HUMAN	5511
Q12974	TP4A2_HUMAN	8073
Q12979	ABR_HUMAN	29
Q12980	NPRL3_HUMAN	8131
Q12981	SEC20_HUMAN	662
Q12982	BNIP2_HUMAN	663
Q12983	BNIP3_HUMAN	664
Q12986	NFX1_HUMAN	4799
Q12996	CSTF3_HUMAN	1479
Q13002	GRIK2_HUMAN	2898
Q13003	GRIK3_HUMAN	2899
Q13007	IL24_HUMAN	11009
Q13009	TIAM1_HUMAN	7074
Q13011	ECH1_HUMAN	1891
Q13015	AF1Q_HUMAN	10962
Q13017	RHG05_HUMAN	394
Q13018	PLA2R_HUMAN	22925
Q13021	MALL_HUMAN	7851
Q13023	AKAP6_HUMAN	9472
Q13029	PRDM2_HUMAN	7799
Q13033	STRN3_HUMAN	29966
Q13042	CDC16_HUMAN	8881
Q13043	STK4_HUMAN	6789
Q13045	FLII_HUMAN	2314
Q13049	TRI32_HUMAN	22954
Q13057	COASY_HUMAN	80347
Q13061	TRDN_HUMAN	10345
Q13064	MKRN3_HUMAN	7681
Q13075	BIRC1_HUMAN	4671
Q13077	TRAF1_HUMAN	7185
Q13084	RM28_HUMAN	10573
Q13085	ACACA_HUMAN	31
Q13087	PDIA2_HUMAN	64714
Q13093	PAFA_HUMAN	7941
Q13094	LCP2_HUMAN	3937
Q13098	CSN1_HUMAN	2873
Q13099	IFT88_HUMAN	8100
Q13105	ZBT17_HUMAN	7709
Q13107	UBP4_HUMAN	7375
Q13111	CAF1A_HUMAN	10036
Q13112	CAF1B_HUMAN	8208
Q13113	PDZ1I_HUMAN	10158
Q13114	TRAF3_HUMAN	7187
Q13115	DUS4_HUMAN	1846
Q13117	DAZ2_HUMAN	57055
Q13118	KLF10_HUMAN	7071
Q13123	RED_HUMAN	3550
Q13126	MTAP_HUMAN	4507
Q13127	REST_HUMAN	5978
Q13129	RLF_HUMAN	6018
Q13131	AAPK1_HUMAN	5562
Q13133	NR1H3_HUMAN	10062
Q13136	LIPA1_HUMAN	8500
Q13137	CACO2_HUMAN	10241
Q13144	EI2BE_HUMAN	8893
Q13145	BAMBI_HUMAN	25805
Q13148	TADBP_HUMAN	23435
Q13151	ROA0_HUMAN	10949
Q13153	PAK1_HUMAN	5058
Q13155	AIMP2_HUMAN	7965
Q13156	RFA4_HUMAN	29935
Q13158	FADD_HUMAN	8772
Q13162	PRDX4_HUMAN	10549
Q13163	MP2K5_HUMAN	5607
Q13164	MK07_HUMAN	5598
Q13177	PAK2_HUMAN	5062
Q13183	S13A2_HUMAN	9058
Q13185	CBX3_HUMAN	11335
Q13188	STK3_HUMAN	6788
Q13190	STX5_HUMAN	6811
Q13191	CBLB_HUMAN	868
Q13200	PSMD2_HUMAN	5708
Q13201	MMRN1_HUMAN	22915
Q13202	DUS8_HUMAN	1850
Q13206	DDX10_HUMAN	1662
Q13207	TBX2_HUMAN	6909
Q13214	SEM3B_HUMAN	7869
Q13216	ERCC8_HUMAN	1161
Q13217	DNJC3_HUMAN	5611
Q13219	PAPP1_HUMAN	5069
Q13224	NMDE2_HUMAN	2904
Q13227	GPS2_HUMAN	2874
Q13228	SBP1_HUMAN	8991
Q13231	CHIT1_HUMAN	1118
Q13232	NDK3_HUMAN	4832
Q13233	M3K1_HUMAN	4214
Q13237	KGP2_HUMAN	5593
Q13239	SLAP1_HUMAN	6503
Q13241	KLRD1_HUMAN	3824
Q13242	SRSF9_HUMAN	8683
Q13243	SRSF5_HUMAN	6430
Q13247	SRSF6_HUMAN	6431
Q13253	NOGG_HUMAN	9241
Q13255	GRM1_HUMAN	2911
Q13257	MD2L1_HUMAN	4085
Q13258	PD2R_HUMAN	5729
Q13261	I15RA_HUMAN	3601
Q13263	TIF1B_HUMAN	10155
Q13268	DHRS2_HUMAN	10202
Q13275	SEM3F_HUMAN	6405
Q13277	STX3_HUMAN	6809
Q13283	G3BP1_HUMAN	10146
Q13285	STF1_HUMAN	2516
Q13286	CLN3_HUMAN	1201
Q13287	NMI_HUMAN	9111
Q13291	SLAF1_HUMAN	6504
Q13303	KCAB2_HUMAN	8514
Q13304	GPR17_HUMAN	2840
Q13308	PTK7_HUMAN	5754
Q13309	SKP2_HUMAN	6502
Q13310	PABP4_HUMAN	8761
Q13315	ATM_HUMAN	472
Q13316	DMP1_HUMAN	1758
Q13319	CD5R2_HUMAN	8941
Q13322	GRB10_HUMAN	2887
Q13323	BIK_HUMAN	638
Q13324	CRFR2_HUMAN	1395
Q13325	IFIT5_HUMAN	24138
Q13326	SGCG_HUMAN	6445
Q13330	MTA1_HUMAN	9112
Q13332	PTPRS_HUMAN	5802
Q13336	UT1_HUMAN	6563
Q13342	SP140_HUMAN	11262
Q13347	EIF3I_HUMAN	8668
Q13349	ITAD_HUMAN	3681
Q13351	KLF1_HUMAN	10661
Q13352	CENPR_HUMAN	23421
Q13356	PPIL2_HUMAN	23759
Q13360	ZN177_HUMAN	100529215,7730
Q13361	MFAP5_HUMAN	8076
Q13362	2A5G_HUMAN	5527
Q13363	CTBP1_HUMAN	1487
Q13367	AP3B2_HUMAN	8120
Q13368	MPP3_HUMAN	4356
Q13370	PDE3B_HUMAN	5140
Q13371	PHLP_HUMAN	5082
Q13387	JIP2_HUMAN	23542
Q13393	PLD1_HUMAN	5337
Q13394	MB211_HUMAN	4081
Q13395	TARB1_HUMAN	6894
Q13398	ZN211_HUMAN	10520
Q13402	MYO7A_HUMAN	4647
Q13404	UB2V1_HUMAN	387522,7335
Q13405	RM49_HUMAN	740
Q13409	DC1I2_HUMAN	1781
Q13410	BT1A1_HUMAN	696
Q13415	ORC1_HUMAN	4998
Q13416	ORC2_HUMAN	4999
Q13418	ILK_HUMAN	3611
Q13421	MSLN_HUMAN	10232
Q13422	IKZF1_HUMAN	10320
Q13423	NNTM_HUMAN	23530
Q13424	SNTA1_HUMAN	6640
Q13425	SNTB2_HUMAN	6645
Q13426	XRCC4_HUMAN	7518
Q13427	PPIG_HUMAN	9360
Q13428	TCOF_HUMAN	6949
Q13432	U119A_HUMAN	9094
Q13433	S39A6_HUMAN	25800
Q13435	SF3B2_HUMAN	10992
Q13438	OS9_HUMAN	10956
Q13439	GOGA4_HUMAN	2803
Q13443	ADAM9_HUMAN	8754
Q13444	ADA15_HUMAN	8751
Q13445	TMED1_HUMAN	11018
Q13449	LSAMP_HUMAN	4045
Q13451	FKBP5_HUMAN	2289
Q13454	TUSC3_HUMAN	7991
Q13459	MYO9B_HUMAN	4650
Q13461	FOXE3_HUMAN	2301
Q13464	ROCK1_HUMAN	6093
Q13467	FZD5_HUMAN	7855
Q13469	NFAC2_HUMAN	4773
Q13470	TNK1_HUMAN	8711
Q13472	TOP3A_HUMAN	7156
Q13477	MADCA_HUMAN	8174
Q13478	IL18R_HUMAN	8809
Q13480	GAB1_HUMAN	2549
Q13485	SMAD4_HUMAN	4089
Q13487	SNPC2_HUMAN	6618
Q13488	VPP3_HUMAN	10312
Q13489	BIRC3_HUMAN	330
Q13490	BIRC2_HUMAN	329
Q13491	GPM6B_HUMAN	2824
Q13492	PICAL_HUMAN	8301
Q13495	MAMD1_HUMAN	10046
Q13496	MTM1_HUMAN	4534
Q13501	SQSTM_HUMAN	8878
Q13503	MED21_HUMAN	9412
Q13505	MTX1_HUMAN	4580
Q13506	NAB1_HUMAN	4664
Q13507	TRPC3_HUMAN	7222
Q13508	NAR3_HUMAN	419
Q13509	TBB3_HUMAN	10381
Q13510	ASAH1_HUMAN	427
Q13515	BFSP2_HUMAN	8419
Q13516	OLIG2_HUMAN	10215
Q13519	PNOC_HUMAN	5368
Q13520	AQP6_HUMAN	363
Q13522	PPR1A_HUMAN	5502
Q13523	PRP4B_HUMAN	8899
Q13526	PIN1_HUMAN	5300
Q13530	SERC3_HUMAN	10955
Q13535	ATR_HUMAN	545
Q13541	4EBP1_HUMAN	1978
Q13542	4EBP2_HUMAN	1979
Q13546	RIPK1_HUMAN	8737
Q13547	HDAC1_HUMAN	3065
Q13554	KCC2B_HUMAN	816
Q13555	KCC2G_HUMAN	818
Q13557	KCC2D_HUMAN	817
Q13561	DCTN2_HUMAN	10540
Q13562	NDF1_HUMAN	4760
Q13563	PKD2_HUMAN	5311
Q13564	ULA1_HUMAN	8883
Q13568	IRF5_HUMAN	3663
Q13569	TDG_HUMAN	6996
Q13571	LAPM5_HUMAN	7805
Q13572	ITPK1_HUMAN	3705
Q13573	SNW1_HUMAN	22938
Q13574	DGKZ_HUMAN	8525
Q13576	IQGA2_HUMAN	10788
Q13585	MTR1L_HUMAN	9248
Q13586	STIM1_HUMAN	6786
Q13588	GRAP_HUMAN	10750
Q13591	SEM5A_HUMAN	9037
Q13595	TRA2A_HUMAN	29896
Q13596	SNX1_HUMAN	6642
Q13601	KRR1_HUMAN	11103
Q13608	PEX6_HUMAN	5190
Q13609	DNSL3_HUMAN	1776
Q13610	PWP1_HUMAN	11137
Q13613	MTMR1_HUMAN	8776
Q13614	MTMR2_HUMAN	8898
Q13615	MTMR3_HUMAN	8897
Q13616	CUL1_HUMAN	8454
Q13617	CUL2_HUMAN	8453
Q13618	CUL3_HUMAN	8452
Q13619	CUL4A_HUMAN	8451
Q13620	CUL4B_HUMAN	8450
Q13621	S12A1_HUMAN	6557
Q13625	ASPP2_HUMAN	7159
Q13627	DYR1A_HUMAN	1859
Q13630	FCL_HUMAN	7264
Q13634	CAD18_HUMAN	1016
Q13635	PTC1_HUMAN	5727
Q13636	RAB31_HUMAN	11031
Q13637	RAB32_HUMAN	10981
Q13639	5HT4R_HUMAN	3360
Q13641	TPBG_HUMAN	7162
Q13642	FHL1_HUMAN	2273
Q13643	FHL3_HUMAN	2275
Q13651	I10R1_HUMAN	3587
Q13671	RIN1_HUMAN	9610
Q13683	ITA7_HUMAN	3679
Q13685	AAMP_HUMAN	14
Q13686	ALKB1_HUMAN	8846
Q13698	CAC1S_HUMAN	779
Q13702	RAPSN_HUMAN	5913
Q13705	AVR2B_HUMAN	93
Q13724	MOGS_HUMAN	7841
Q13733	AT1A4_HUMAN	480
Q13740	CD166_HUMAN	214
Q13751	LAMB3_HUMAN	3914
Q13753	LAMC2_HUMAN	3918
Q13761	RUNX3_HUMAN	864
Q13765	NACA_HUMAN	4666
Q13769	THOC5_HUMAN	8563
Q13772	NCOA4_HUMAN	8031
Q13790	APOF_HUMAN	319
Q13794	APR_HUMAN	5366
Q13795	ARFRP_HUMAN	10139
Q13796	SHRM2_HUMAN	357
Q13797	ITA9_HUMAN	3680
Q13813	SPTN1_HUMAN	6709
Q13822	ENPP2_HUMAN	5168
Q13823	NOG2_HUMAN	29889
Q13825	AUHM_HUMAN	549
Q13829	BACD2_HUMAN	7126
Q13835	PKP1_HUMAN	5317
Q13838	DX39B_HUMAN	7919
Q13867	BLMH_HUMAN	642
Q13868	EXOS2_HUMAN	23404
Q13873	BMPR2_HUMAN	659
Q13875	MOBP_HUMAN	4336
Q13882	PTK6_HUMAN	5753
Q13884	SNTB1_HUMAN	6641
Q13885	TBB2A_HUMAN	7280
Q13886	KLF9_HUMAN	687
Q13887	KLF5_HUMAN	688
Q13888	TF2H2_HUMAN	2966
Q13889	TF2H3_HUMAN	2967
Q13895	BYST_HUMAN	705
Q13901	C1D_HUMAN	10438
Q13905	RPGF1_HUMAN	2889
Q13907	IDI1_HUMAN	3422
Q13936	CAC1C_HUMAN	775
Q13938	CAYP1_HUMAN	828
Q13946	PDE7A_HUMAN	5150
Q13948	CASP_HUMAN	1523
Q13950	RUNX2_HUMAN	860
Q13951	PEBB_HUMAN	865
Q13952	NFYC_HUMAN	4802
Q13956	CNCG_HUMAN	5149
Q13972	RGRF1_HUMAN	5923
Q13976	KGP1_HUMAN	5592
Q14002	CEAM7_HUMAN	1087
Q14003	KCNC3_HUMAN	3748
Q14004	CDK13_HUMAN	8621
Q14005	IL16_HUMAN	3603
Q14008	CKAP5_HUMAN	9793
Q14011	CIRBP_HUMAN	1153
Q14012	KCC1A_HUMAN	8536
Q14019	COTL1_HUMAN	23406
Q14028	CNGB1_HUMAN	1258
Q14031	CO4A6_HUMAN	1288
Q14032	BAAT_HUMAN	570
Q14050	CO9A3_HUMAN	1299
Q14055	CO9A2_HUMAN	1298
Q14061	COX17_HUMAN	10063
Q14088	RB33A_HUMAN	9363
Q14103	HNRPD_HUMAN	3184
Q14106	TOB2_HUMAN	10766
Q14108	SCRB2_HUMAN	950
Q14112	NID2_HUMAN	22795
Q14114	LRP8_HUMAN	7804
Q14116	IL18_HUMAN	3606
Q14117	DPYS_HUMAN	1807
Q14118	DAG1_HUMAN	1605
Q14119	VEZF1_HUMAN	7716
Q14123	PDE1C_HUMAN	5137
Q14126	DSG2_HUMAN	1829
Q14129	DGCR6_HUMAN	8214
Q14134	TRI29_HUMAN	23650
Q14135	VGLL4_HUMAN	9686
Q14137	BOP1_HUMAN	23246
Q14139	UBE4A_HUMAN	9354
Q14140	SRTD2_HUMAN	9792
Q14141	SEPT6_HUMAN	23157
Q14142	TRI14_HUMAN	9830
Q14145	KEAP1_HUMAN	9817
Q14147	DHX34_HUMAN	9704
Q14149	MORC3_HUMAN	23515
Q14151	SAFB2_HUMAN	9667
Q14152	EIF3A_HUMAN	8661
Q14153	FA53B_HUMAN	9679
Q14154	DELE1_HUMAN	9812
Q14155	ARHG7_HUMAN	8874
Q14156	EFR3A_HUMAN	23167
Q14157	UBP2L_HUMAN	9898
Q14159	SPIDR_HUMAN	23514
Q14160	SCRIB_HUMAN	23513
Q14161	GIT2_HUMAN	9815
Q14162	SREC_HUMAN	8578
Q14164	IKKE_HUMAN	9641
Q14165	MLEC_HUMAN	9761
Q14166	TTL12_HUMAN	23170
Q14168	MPP2_HUMAN	4355
Q14181	DPOA2_HUMAN	23649
Q14183	DOC2A_HUMAN	8448
Q14184	DOC2B_HUMAN	8447
Q14185	DOCK1_HUMAN	1793
Q14186	TFDP1_HUMAN	7027
Q14188	TFDP2_HUMAN	7029
Q14190	SIM2_HUMAN	6493
Q14191	WRN_HUMAN	7486
Q14192	FHL2_HUMAN	2274
Q14194	DPYL1_HUMAN	1400
Q14195	DPYL3_HUMAN	1809
Q14197	ICT1_HUMAN	3396
Q14202	ZMYM3_HUMAN	9203
Q14203	DCTN1_HUMAN	1639
Q14204	DYHC1_HUMAN	1778
Q14207	NPAT_HUMAN	4863
Q14209	E2F2_HUMAN	1870
Q14210	LY6D_HUMAN	8581
Q14213	IL27B_HUMAN	10148
Q14232	EI2BA_HUMAN	1967
Q14240	IF4A2_HUMAN	1974
Q14241	ELOA1_HUMAN	6924
Q14242	SELPL_HUMAN	6404
Q14244	MAP7_HUMAN	9053
Q14246	AGRE1_HUMAN	2015
Q14247	SRC8_HUMAN	2017
Q14249	NUCG_HUMAN	2021
Q14254	FLOT2_HUMAN	2319
Q14257	RCN2_HUMAN	5955
Q14258	TRI25_HUMAN	7706
Q14264	ENR1_HUMAN	2086
Q14289	FAK2_HUMAN	2185
Q14296	FASTK_HUMAN	10922
Q14314	FGL2_HUMAN	10875
Q14315	FLNC_HUMAN	2318
Q14318	FKBP8_HUMAN	23770
Q14320	FA50A_HUMAN	9130
Q14330	GPR18_HUMAN	2841
Q14331	FRG1_HUMAN	2483
Q14332	FZD2_HUMAN	2535
Q14344	GNA13_HUMAN	10672
Q14353	GAMT_HUMAN	2593
Q14376	GALE_HUMAN	2582
Q14392	LRC32_HUMAN	2615
Q14393	GAS6_HUMAN	2621
Q14397	GCKR_HUMAN	2646
Q14406	CSHL_HUMAN	1444
Q14410	GLPK2_HUMAN	2712
Q14416	GRM2_HUMAN	2912
Q14432	PDE3A_HUMAN	5139
Q14435	GALT3_HUMAN	2591
Q14442	PIGH_HUMAN	5283
Q14444	CAPR1_HUMAN	4076
Q14449	GRB14_HUMAN	2888
Q14451	GRB7_HUMAN	2886
Q14457	BECN1_HUMAN	8678
Q14469	HES1_HUMAN	3280
Q14493	SLBP_HUMAN	7884
Q14494	NF2L1_HUMAN	4779
Q14498	RBM39_HUMAN	9584
Q14500	KCJ12_HUMAN	3768
Q14508	WFDC2_HUMAN	10406
Q14511	CASL_HUMAN	4739
Q14512	FGFP1_HUMAN	9982
Q14515	SPRL1_HUMAN	8404
Q14517	FAT1_HUMAN	2195
Q14520	HABP2_HUMAN	3026
Q14524	SCN5A_HUMAN	6331
Q14525	KT33B_HUMAN	3884
Q14526	HIC1_HUMAN	3090
Q14527	HLTF_HUMAN	6596
Q14532	K1H2_HUMAN	3882
Q14533	KRT81_HUMAN	3887
Q14534	ERG1_HUMAN	6713
Q14541	HNF4G_HUMAN	3174
Q14542	S29A2_HUMAN	3177
Q14554	PDIA5_HUMAN	10954
Q14558	KPRA_HUMAN	5635
Q14562	DHX8_HUMAN	1659
Q14563	SEM3A_HUMAN	10371
Q14565	DMC1_HUMAN	11144
Q14566	MCM6_HUMAN	4175
Q14571	ITPR2_HUMAN	3709
Q14573	ITPR3_HUMAN	3710
Q14574	DSC3_HUMAN	1825
Q14584	ZN266_HUMAN	10781
Q14585	ZN345_HUMAN	25850
Q14587	ZN268_HUMAN	10795
Q14592	ZN460_HUMAN	10794
Q14596	NBR1_HUMAN	4077
Q14623	IHH_HUMAN	3549
Q14624	ITIH4_HUMAN	3700
Q14626	I11RA_HUMAN	3590
Q14627	I13R2_HUMAN	3598
Q14642	I5P1_HUMAN	3632
Q14643	ITPR1_HUMAN	3708
Q14644	RASA3_HUMAN	22821
Q14651	PLSI_HUMAN	5357
Q14653	IRF3_HUMAN	3661
Q14654	KCJ11_HUMAN	3767
Q14656	TM187_HUMAN	8269
Q14657	LAGE3_HUMAN	8270
Q14667	BLTP2_HUMAN	9703
Q14669	TRIPC_HUMAN	9320
Q14671	PUM1_HUMAN	9698
Q14674	ESPL1_HUMAN	9700
Q14676	MDC1_HUMAN	9656
Q14677	EPN4_HUMAN	9685
Q14678	KANK1_HUMAN	23189
Q14679	TTLL4_HUMAN	9654
Q14680	MELK_HUMAN	9833
Q14683	SMC1A_HUMAN	8243
Q14684	RRP1B_HUMAN	23076
Q14686	NCOA6_HUMAN	23054
Q14687	GSE1_HUMAN	23199
Q14689	DIP2A_HUMAN	23181
Q14690	RRP5_HUMAN	22984
Q14691	PSF1_HUMAN	9837
Q14692	BMS1_HUMAN	9790
Q14693	LPIN1_HUMAN	23175
Q14694	UBP10_HUMAN	9100
Q14696	MESD_HUMAN	23184
Q14697	GANAB_HUMAN	23193
Q14699	RFTN1_HUMAN	23180
Q14703	MBTP1_HUMAN	8720
Q14714	SSPN_HUMAN	8082
Q14721	KCNB1_HUMAN	3745
Q14722	KCAB1_HUMAN	7881
Q14728	MFS10_HUMAN	10227
Q14738	2A5D_HUMAN	5528
Q14739	LBR_HUMAN	3930
Q14746	COG2_HUMAN	22796
Q14749	GNMT_HUMAN	27232
Q14764	MVP_HUMAN	9961
Q14765	STAT4_HUMAN	6775
Q14766	LTBP1_HUMAN	4052
Q14767	LTBP2_HUMAN	4053
Q14773	ICAM4_HUMAN	3386
Q14774	HLX_HUMAN	3142
Q14781	CBX2_HUMAN	84733
Q14789	GOGB1_HUMAN	2804
Q14790	CASP8_HUMAN	841
Q147X3	NAA30_HUMAN	122830
Q14802	FXYD3_HUMAN	5349
Q14807	KIF22_HUMAN	3835
Q14814	MEF2D_HUMAN	4209
Q14831	GRM7_HUMAN	2917
Q14832	GRM3_HUMAN	2913
Q14833	GRM4_HUMAN	2914
Q14839	CHD4_HUMAN	1108
Q14847	LASP1_HUMAN	3927
Q14849	STAR3_HUMAN	10948
Q14863	PO6F1_HUMAN	5463
Q14865	ARI5B_HUMAN	84159
Q14872	MTF1_HUMAN	4520
Q14894	CRYM_HUMAN	1428
Q14896	MYPC3_HUMAN	4607
Q14914	PTGR1_HUMAN	22949
Q14916	NPT1_HUMAN	6568
Q14919	NC2A_HUMAN	10589
Q14929	ZN169_HUMAN	169841
Q14934	NFAC4_HUMAN	4776
Q14938	NFIX_HUMAN	4784
Q14940	SL9A5_HUMAN	6553
Q14943	KI3S1_HUMAN	3813
Q14953	KI2S5_HUMAN	3810
Q14954	KI2S1_HUMAN	3806
Q14956	GPNMB_HUMAN	10457
Q14957	NMDE3_HUMAN	2905
Q14964	RB39A_HUMAN	54734
Q14966	ZN638_HUMAN	27332
Q14973	NTCP_HUMAN	6554
Q14974	IMB1_HUMAN	3837
Q14978	NOLC1_HUMAN	9221
Q14980	NUMA1_HUMAN	4926
Q14982	OPCM_HUMAN	4978
Q14990	ODFP1_HUMAN	4956
Q14993	COJA1_HUMAN	1310
Q14994	NR1I3_HUMAN	9970
Q14995	NR1D2_HUMAN	9975
Q14997	PSME4_HUMAN	23198
Q14999	CUL7_HUMAN	9820
Q149M9	NWD1_HUMAN	284434
Q149N8	SHPRH_HUMAN	257218
Q14BN4	SLMAP_HUMAN	7871
Q14C86	GAPD1_HUMAN	26130
Q14CB8	RHG19_HUMAN	84986
Q14CM0	FRPD4_HUMAN	9758
Q14CN2	CLCA4_HUMAN	22802
Q14CN4	K2C72_HUMAN	140807
Q14CS0	UBX2B_HUMAN	137886
Q14CX7	NAA25_HUMAN	80018
Q14CZ0	HAPR1_HUMAN	29035
Q14CZ7	FAKD3_HUMAN	79072
Q14CZ8	HECAM_HUMAN	220296
Q14D04	MELT_HUMAN	79674
Q14D33	RTP5_HUMAN	285093
Q15003	CND2_HUMAN	23397
Q15004	PAF15_HUMAN	9768
Q15005	SPCS2_HUMAN	9789
Q15006	EMC2_HUMAN	9694
Q15007	FL2D_HUMAN	9589
Q15008	PSMD6_HUMAN	9861
Q15011	HERP1_HUMAN	9709
Q15012	LAP4A_HUMAN	9741
Q15013	MD2BP_HUMAN	9587
Q15014	MO4L2_HUMAN	9643
Q15018	ABRX2_HUMAN	23172
Q15019	SEPT2_HUMAN	4735
Q15020	SART3_HUMAN	9733
Q15021	CND1_HUMAN	9918
Q15022	SUZ12_HUMAN	23512
Q15024	EXOS7_HUMAN	23016
Q15025	TNIP1_HUMAN	10318
Q15027	ACAP1_HUMAN	9744
Q15029	U5S1_HUMAN	9343
Q15031	SYLM_HUMAN	23395
Q15036	SNX17_HUMAN	9784
Q15038	DAZP2_HUMAN	9802
Q15040	JOS1_HUMAN	9929
Q15041	AR6P1_HUMAN	23204
Q15042	RB3GP_HUMAN	22930
Q15043	S39AE_HUMAN	23516
Q15046	SYK_HUMAN	3735
Q15047	SETB1_HUMAN	9869
Q15049	MLC1_HUMAN	23209
Q15050	RRS1_HUMAN	23212
Q15051	IQCB1_HUMAN	9657
Q15052	ARHG6_HUMAN	9459
Q15054	DPOD3_HUMAN	10714
Q15056	IF4H_HUMAN	7458
Q15057	ACAP2_HUMAN	23527
Q15058	KIF14_HUMAN	9928
Q15059	BRD3_HUMAN	8019
Q15061	WDR43_HUMAN	23160
Q15063	POSTN_HUMAN	10631
Q15067	ACOX1_HUMAN	51
Q15070	OXA1L_HUMAN	5018
Q15072	OZF_HUMAN	7705
Q15075	EEA1_HUMAN	8411
Q15077	P2RY6_HUMAN	5031
Q15078	CD5R1_HUMAN	8851
Q15080	NCF4_HUMAN	4689
Q15084	PDIA6_HUMAN	10130
Q15102	PA1B3_HUMAN	5050
Q15109	RAGE_HUMAN	177
Q15111	PLCL1_HUMAN	5334
Q15113	PCOC1_HUMAN	5118
Q15116	PDCD1_HUMAN	5133
Q15118	PDK1_HUMAN	5163
Q15119	PDK2_HUMAN	5164
Q15120	PDK3_HUMAN	5165
Q15121	PEA15_HUMAN	8682
Q15124	PGM5_HUMAN	5239
Q15125	EBP_HUMAN	10682
Q15126	PMVK_HUMAN	10654
Q15131	CDK10_HUMAN	8558
Q15139	KPCD1_HUMAN	5587
Q15147	PLCB4_HUMAN	5332
Q15149	PLEC_HUMAN	5339
Q15154	PCM1_HUMAN	5108
Q15155	NOMO1_HUMAN	23420
Q15165	PON2_HUMAN	5445
Q15166	PON3_HUMAN	5446
Q15170	TCAL1_HUMAN	9338
Q15172	2A5A_HUMAN	5525
Q15173	2A5B_HUMAN	5526
Q15185	TEBP_HUMAN	10728
Q15208	STK38_HUMAN	11329
Q15223	NECT1_HUMAN	5818
Q15233	NONO_HUMAN	4841
Q15256	PTPRR_HUMAN	5801
Q15257	PTPA_HUMAN	5524
Q15262	PTPRK_HUMAN	5796
Q15269	PWP2_HUMAN	5822
Q15274	NADC_HUMAN	23475
Q15276	RABE1_HUMAN	9135
Q15286	RAB35_HUMAN	11021
Q15287	RNPS1_HUMAN	10921
Q15291	RBBP5_HUMAN	5929
Q15293	RCN1_HUMAN	5954
Q15303	ERBB4_HUMAN	2066
Q15306	IRF4_HUMAN	3662
Q15311	RBP1_HUMAN	10928
Q15319	PO4F3_HUMAN	5459
Q15323	K1H1_HUMAN	3881
Q15326	ZMY11_HUMAN	10771
Q15327	ANKR1_HUMAN	27063
Q15329	E2F5_HUMAN	1875
Q15334	L2GL1_HUMAN	3996
Q15345	LRC41_HUMAN	10489
Q15349	KS6A2_HUMAN	6196
Q15361	TTF1_HUMAN	7270
Q15363	TMED2_HUMAN	10959
Q15365	PCBP1_HUMAN	5093
Q15366	PCBP2_HUMAN	5094
Q15369	ELOC_HUMAN	6921
Q15370	ELOB_HUMAN	6923
Q15375	EPHA7_HUMAN	2045
Q15382	RHEB_HUMAN	6009
Q15386	UBE3C_HUMAN	9690
Q15388	TOM20_HUMAN	9804
Q15389	ANGP1_HUMAN	284
Q15392	DHC24_HUMAN	1718
Q15393	SF3B3_HUMAN	23450
Q15397	PUM3_HUMAN	9933
Q15398	DLGP5_HUMAN	9787
Q15399	TLR1_HUMAN	7096
Q15406	NR6A1_HUMAN	2649
Q15413	RYR3_HUMAN	6263
Q15415	RBY1F_HUMAN	159163,378951
Q15417	CNN3_HUMAN	1266
Q15418	KS6A1_HUMAN	6195
Q15424	SAFB1_HUMAN	6294
Q15427	SF3B4_HUMAN	10262
Q15428	SF3A2_HUMAN	8175
Q15431	SYCP1_HUMAN	6847
Q15435	PP1R7_HUMAN	5510
Q15436	SC23A_HUMAN	10484
Q15437	SC23B_HUMAN	10483
Q15438	CYH1_HUMAN	9267
Q15459	SF3A1_HUMAN	10291
Q15464	SHB_HUMAN	6461
Q15465	SHH_HUMAN	6469
Q15466	NR0B2_HUMAN	8431
Q15468	STIL_HUMAN	6491
Q15475	SIX1_HUMAN	6495
Q15477	SKI2_HUMAN	6499
Q15485	FCN2_HUMAN	2220
Q15493	RGN_HUMAN	9104
Q15506	SP17_HUMAN	53340
Q15517	CDSN_HUMAN	1041
Q15526	SURF1_HUMAN	6834
Q15528	MED22_HUMAN	6837
Q15532	SSXT_HUMAN	6760
Q15542	TAF5_HUMAN	6877
Q15543	TAF13_HUMAN	6884
Q15544	TAF11_HUMAN	6882
Q15545	TAF7_HUMAN	6879
Q15546	PAQRB_HUMAN	23531
Q15554	TERF2_HUMAN	7014
Q15555	MARE2_HUMAN	10982
Q15560	TCEA2_HUMAN	6919
Q15561	TEAD4_HUMAN	7004
Q15562	TEAD2_HUMAN	8463
